Ligand,Ordem,Affinity,Positivos,Decoys,Tdecoys,Tpositivos,FracDocada,FracPositivos,,Conc(P),Fator Enriquecimento,FracDocada,positivos/total = ,"0,0204865557"
Physostigminedecoy28,687,"-6,5",0,1,671,16,"0,8796","1,000",,"0,023","1,1368","0,8796",,
Galantaminedecoy47,688,"-6,5",0,1,672,16,"0,8809","1,000",,"0,023","1,1351","0,8809",,
Velnacrinedecoy38,689,"-6,5",0,1,673,16,"0,8822","1,000",,"0,023","1,1335","0,8822",,
Physostigminedecoy26,690,"-6,5",0,1,674,16,"0,8835","1,000",,"0,023","1,1319","0,8835",,
Galantaminedecoy10,691,"-6,5",0,1,675,16,"0,8848","1,000",,"0,023","1,1302","0,8848",,
Velnacrinedecoy1,692,"-6,5",0,1,676,16,"0,8860","1,000",,"0,023","1,1286","0,8860",,
4iodo-2tetrahydroacridindecoy1,693,"-6,5",0,1,677,16,"0,8873","1,000",,"0,023","1,1270","0,8873",,
Tacrinedecoy22,694,"-6,4",0,1,678,16,"0,8886","1,000",,"0,023","1,1253","0,8886",,
Tacrinedecoy17,695,"-6,4",0,1,679,16,"0,8899","1,000",,"0,023","1,1237","0,8899",,
Physostigminedecoy41,696,"-6,4",0,1,680,16,"0,8912","1,000",,"0,023","1,1221","0,8912",,
Velnacrinedecoy44,697,"-6,4",0,1,681,16,"0,8924","1,000",,"0,023","1,1205","0,8924",,
Physostigminedecoy38,698,"-6,4",0,1,682,16,"0,8937","1,000",,"0,023","1,1189","0,8937",,
Galantaminedecoy46,699,"-6,4",0,1,683,16,"0,8950","1,000",,"0,023","1,1173","0,8950",,
Velnacrinedecoy17,700,"-6,4",0,1,684,16,"0,8963","1,000",,"0,023","1,1157","0,8963",,
Galantaminedecoy39,701,"-6,4",0,1,685,16,"0,8976","1,000",,"0,023","1,1141","0,8976",,
Velnacrinedecoy21,702,"-6,4",0,1,686,16,"0,8988","1,000",,"0,023","1,1125","0,8988",,
Galantaminedecoy35,703,"-6,4",0,1,687,16,"0,9001","1,000",,"0,023","1,1109","0,9001",,
Tolserinedecoy46,704,"-6,4",0,1,688,16,"0,9014","1,000",,"0,023","1,1094","0,9014",,
Velnacrinedecoy8,705,"-6,4",0,1,689,16,"0,9027","1,000",,"0,023","1,1078","0,9027",,
Velnacrinedecoy46,706,"-6,3",0,1,690,16,"0,9040","1,000",,"0,023","1,1062","0,9040",,
Physostigminedecoy32,707,"-6,3",0,1,691,16,"0,9052","1,000",,"0,023","1,1046","0,9052",,
Tacrinedecoy44,708,"-6,3",0,1,692,16,"0,9065","1,000",,"0,023","1,1031","0,9065",,
Galantaminedecoy28,709,"-6,3",0,1,693,16,"0,9078","1,000",,"0,023","1,1015","0,9078",,
3iodo-2tetrahydroacridindecoy36,710,"-6,3",0,1,694,16,"0,9091","1,000",,"0,023","1,1000","0,9091",,
Velnacrinedecoy25,711,"-6,3",0,1,695,16,"0,9104","1,000",,"0,023","1,0984","0,9104",,
Galantaminedecoy3,712,"-6,3",0,1,696,16,"0,9117","1,000",,"0,022","1,0969","0,9117",,
Galantaminedecoy33,713,"-6,3",0,1,697,16,"0,9129","1,000",,"0,022","1,0953","0,9129",,
Velnacrinedecoy37,714,"-6,2",0,1,698,16,"0,9142","1,000",,"0,022","1,0938","0,9142",,
Galantaminedecoy15,715,"-6,2",0,1,699,16,"0,9155","1,000",,"0,022","1,0923","0,9155",,
Velnacrinedecoy36,716,"-6,2",0,1,700,16,"0,9168","1,000",,"0,022","1,0908","0,9168",,
3iodo-2tetrahydroacridindecoy13,717,"-6,2",0,1,701,16,"0,9181","1,000",,"0,022","1,0892","0,9181",,
Tacrinedecoy27,718,"-6,2",0,1,702,16,"0,9193","1,000",,"0,022","1,0877","0,9193",,
Tolserinedecoy39,719,"-6,2",0,1,703,16,"0,9206","1,000",,"0,022","1,0862","0,9206",,
Galantaminedecoy12,720,"-6,2",0,1,704,16,"0,9219","1,000",,"0,022","1,0847","0,9219",,
4iodo-3tetrahydroacridindecoy29,721,"-6,2",0,1,705,16,"0,9232","1,000",,"0,022","1,0832","0,9232",,
3iodo-4tetrahydroacridindecoy45,722,"-6,2",0,1,706,16,"0,9245","1,000",,"0,022","1,0817","0,9245",,
Tacrinedecoy30,723,"-6,1",0,1,707,16,"0,9257","1,000",,"0,022","1,0802","0,9257",,
Galantaminedecoy41,724,"-6,1",0,1,708,16,"0,9270","1,000",,"0,022","1,0787","0,9270",,
Physostigminedecoy47,725,"-6,1",0,1,709,16,"0,9283","1,000",,"0,022","1,0772","0,9283",,
4iodo-4tetrahydroacridindecoy13,726,"-6,1",0,1,710,16,"0,9296","1,000",,"0,022","1,0757","0,9296",,
Velnacrinedecoy11,727,"-6,1",0,1,711,16,"0,9309","1,000",,"0,022","1,0743","0,9309",,
Galantaminedecoy42,728,"-6,1",0,1,712,16,"0,9321","1,000",,"0,022","1,0728","0,9321",,
Tacrinedecoy10,729,"-6,1",0,1,713,16,"0,9334","1,000",,"0,022","1,0713","0,9334",,
2iodo-2tetrahydroacridindecoy20,730,"-6,1",0,1,714,16,"0,9347","1,000",,"0,022","1,0698","0,9347",,
Velnacrinedecoy15,731,"-6,0",0,1,715,16,"0,9360","1,000",,"0,022","1,0684","0,9360",,
3iodo-4tetrahydroacridindecoy16,732,"-6,0",0,1,716,16,"0,9373","1,000",,"0,022","1,0669","0,9373",,
Galantaminedecoy14,733,"-6,0",0,1,717,16,"0,9385","1,000",,"0,022","1,0655","0,9385",,
Galantaminedecoy37,734,"-6,0",0,1,718,16,"0,9398","1,000",,"0,022","1,0640","0,9398",,
Galantaminedecoy4,735,"-6,0",0,1,719,16,"0,9411","1,000",,"0,022","1,0626","0,9411",,
Physostigminedecoy30,736,"-6,0",0,1,720,16,"0,9424","1,000",,"0,022","1,0611","0,9424",,
Physostigminedecoy27,737,"-6,0",0,1,721,16,"0,9437","1,000",,"0,022","1,0597","0,9437",,
3iodo-4tetrahydroacridindecoy26,738,"-6,0",0,1,722,16,"0,9449","1,000",,"0,022","1,0582","0,9449",,
Tacrinedecoy15,739,"-6,0",0,1,723,16,"0,9462","1,000",,"0,022","1,0568","0,9462",,
Galantaminedecoy48,740,"-5,9",0,1,724,16,"0,9475","1,000",,"0,022","1,0554","0,9475",,
Tolserinedecoy40,741,"-5,9",0,1,725,16,"0,9488","1,000",,"0,022","1,0540","0,9488",,
Galantaminedecoy19,742,"-5,9",0,1,726,16,"0,9501","1,000",,"0,022","1,0525","0,9501",,
Galantaminedecoy11,743,"-5,9",0,1,727,16,"0,9513","1,000",,"0,022","1,0511","0,9513",,
Galantaminedecoy43,744,"-5,9",0,1,728,16,"0,9526","1,000",,"0,022","1,0497","0,9526",,
Velnacrinedecoy19,745,"-5,9",0,1,729,16,"0,9539","1,000",,"0,021","1,0483","0,9539",,
3iodo-4tetrahydroacridindecoy39,746,"-5,9",0,1,730,16,"0,9552","1,000",,"0,021","1,0469","0,9552",,
Bis-tacrinedecoy10,747,"-5,9",0,1,731,16,"0,9565","1,000",,"0,021","1,0455","0,9565",,
Physostigminedecoy37,748,"-5,8",0,1,732,16,"0,9577","1,000",,"0,021","1,0441","0,9577",,
Physostigminedecoy43,749,"-5,8",0,1,733,16,"0,9590","1,000",,"0,021","1,0427","0,9590",,
Physostigminedecoy42,750,"-5,8",0,1,734,16,"0,9603","1,000",,"0,021","1,0413","0,9603",,
2iodo-2tetrahydroacridindecoy26,751,"-5,8",0,1,735,16,"0,9616","1,000",,"0,021","1,0399","0,9616",,
Velnacrinedecoy20,752,"-5,7",0,1,736,16,"0,9629","1,000",,"0,021","1,0385","0,9629",,
4iodo-3tetrahydroacridindecoy17,753,"-5,7",0,1,737,16,"0,9641","1,000",,"0,021","1,0372","0,9641",,
3iodo-4tetrahydroacridindecoy38,754,"-5,7",0,1,738,16,"0,9654","1,000",,"0,021","1,0358","0,9654",,
Physostigminedecoy21,755,"-5,6",0,1,739,16,"0,9667","1,000",,"0,021","1,0344","0,9667",,
4iodo-2tetrahydroacridindecoy40,756,"-5,6",0,1,740,16,"0,9680","1,000",,"0,021","1,0330","0,9680",,
Physostigminedecoy8,757,"-5,6",0,1,741,16,"0,9693","1,000",,"0,021","1,0317","0,9693",,
Galantaminedecoy30,758,"-5,6",0,1,742,16,"0,9706","1,000",,"0,021","1,0303","0,9706",,
Galantaminedecoy27,759,"-5,6",0,1,743,16,"0,9718","1,000",,"0,021","1,0290","0,9718",,
Galantaminedecoy36,760,"-5,5",0,1,744,16,"0,9731","1,000",,"0,021","1,0276","0,9731",,
Galantaminedecoy21,761,"-5,5",0,1,745,16,"0,9744","1,000",,"0,021","1,0263","0,9744",,
Tacrinedecoy18,762,"-5,5",0,1,746,16,"0,9757","1,000",,"0,021","1,0249","0,9757",,
2iodo-2tetrahydroacridindecoy21,763,"-5,5",0,1,747,16,"0,9770","1,000",,"0,021","1,0236","0,9770",,
Galantaminedecoy8,764,"-5,5",0,1,748,16,"0,9782","1,000",,"0,021","1,0222","0,9782",,
2iodo-2tetrahydroacridindecoy36,765,"-5,4",0,1,749,16,"0,9795","1,000",,"0,021","1,0209","0,9795",,
3iodo-4tetrahydroacridindecoy30,766,"-5,3",0,1,750,16,"0,9808","1,000",,"0,021","1,0196","0,9808",,
Galantaminedecoy25,767,"-5,3",0,1,751,16,"0,9821","1,000",,"0,021","1,0182","0,9821",,
3iodo-4tetrahydroacridindecoy12,768,"-5,3",0,1,752,16,"0,9834","1,000",,"0,021","1,0169","0,9834",,
Galantaminedecoy13,769,"-5,1",0,1,753,16,"0,9846","1,000",,"0,021","1,0156","0,9846",,
Velnacrinedecoy42,770,"-5,1",0,1,754,16,"0,9859","1,000",,"0,021","1,0143","0,9859",,
Galantaminedecoy24,771,"-4,9",0,1,755,16,"0,9872","1,000",,"0,021","1,0129","0,9872",,
4iodo-2tetrahydroacridindecoy24,772,"-4,8",0,1,756,16,"0,9885","1,000",,"0,021","1,0116","0,9885",,
2iodo-3tetrahydroacridindecoy30,773,"-4,8",0,1,757,16,"0,9898","1,000",,"0,021","1,0103","0,9898",,
Galantaminedecoy26,774,"-4,7",0,1,758,16,"0,9910","1,000",,"0,021","1,0090","0,9910",,
2iodo-2tetrahydroacridindecoy27,775,"-4,7",0,1,759,16,"0,9923","1,000",,"0,021","1,0077","0,9923",,
4iodo-3tetrahydroacridindecoy46,776,"-4,5",0,1,760,16,"0,9936","1,000",,"0,021","1,0064","0,9936",,
3iodo-4tetrahydroacridindecoy9,777,"-4,3",0,1,761,16,"0,9949","1,000",,"0,021","1,0051","0,9949",,
3iodo-4tetrahydroacridindecoy29,778,"-4,2",0,1,762,16,"0,9962","1,000",,"0,021","1,0038","0,9962",,
3iodo-4tetrahydroacridindecoy24,779,"-3,9",0,1,763,16,"0,9974","1,000",,"0,021","1,0025","0,9974",,
4iodo-2tetrahydroacridindecoy47,780,"-2,3",0,1,764,16,"0,9987","1,000",,"0,021","1,0013","0,9987",,
3iodo-2tetrahydroacridindecoy23,781,"-0,7",0,1,765,16,"1,0000","1,000",,"0,020","1,0000","1,0000",,
,,,16,765,,,,,,,,,,
