Ligand,Ordem,Affinity,Positivos,Decoys,Tdecoys,Tpositivos,FracDocada,FracPositivos,,Conc(P),Fator Enriquecimento,FracDocada,positivos/total = ,"0,0204865557"
Tacrinedecoy32,674,"-33,6",0,1,659,15,"0,8630","0,9375",,"0,022","1,0863","0,8630",,
Tacrinedecoy12,675,"-33,3",0,1,660,15,"0,8643","0,9375",,"0,022","1,0847","0,8643",,
Galantaminedecoy33,676,"-33,2",0,1,661,15,"0,8656","0,9375",,"0,022","1,0831","0,8656",,
Tacrinedecoy46,677,"-33,1",0,1,662,15,"0,8668","0,9375",,"0,022","1,0815","0,8668",,
Tacrine,678,"-33,1",1,0,662,16,"0,8681","1,0000",,"0,024","1,1519","0,8681",,
Tacrinedecoy6,679,"-32,9",0,1,663,16,"0,8694","1,0000",,"0,024","1,1502","0,8694",,
Velnacrinedecoy35,680,"-32,8",0,1,664,16,"0,8707","1,0000",,"0,024","1,1485","0,8707",,
Tacrinedecoy48,681,"-32,7",0,1,665,16,"0,8720","1,0000",,"0,023","1,1468","0,8720",,
Velnacrinedecoy34,682,"-32,7",0,1,666,16,"0,8732","1,0000",,"0,023","1,1451","0,8732",,
Physostigminedecoy30,683,"-32,6",0,1,667,16,"0,8745","1,0000",,"0,023","1,1435","0,8745",,
Tacrinedecoy1,684,"-32,5",0,1,668,16,"0,8758","1,0000",,"0,023","1,1418","0,8758",,
Galantaminedecoy30,685,"-32,5",0,1,669,16,"0,8771","1,0000",,"0,023","1,1401","0,8771",,
Tacrinedecoy31,686,"-32,4",0,1,670,16,"0,8784","1,0000",,"0,023","1,1385","0,8784",,
Tacrinedecoy5,687,"-32,4",0,1,671,16,"0,8796","1,0000",,"0,023","1,1368","0,8796",,
Velnacrinedecoy30,688,"-32,3",0,1,672,16,"0,8809","1,0000",,"0,023","1,1351","0,8809",,
Tacrinedecoy25,689,"-32,2",0,1,673,16,"0,8822","1,0000",,"0,023","1,1335","0,8822",,
Velnacrinedecoy49,690,"-32,1",0,1,674,16,"0,8835","1,0000",,"0,023","1,1319","0,8835",,
4iodo-3tetrahydroacridindecoy29,691,"-32,1",0,1,675,16,"0,8848","1,0000",,"0,023","1,1302","0,8848",,
Velnacrinedecoy32,692,"-32,1",0,1,676,16,"0,8860","1,0000",,"0,023","1,1286","0,8860",,
Velnacrinedecoy48,693,"-32,1",0,1,677,16,"0,8873","1,0000",,"0,023","1,1270","0,8873",,
2iodo-2tetrahydroacridindecoy27,694,"-32,0",0,1,678,16,"0,8886","1,0000",,"0,023","1,1253","0,8886",,
Velnacrinedecoy5,695,"-32,0",0,1,679,16,"0,8899","1,0000",,"0,023","1,1237","0,8899",,
Physostigminedecoy25,696,"-32,0",0,1,680,16,"0,8912","1,0000",,"0,023","1,1221","0,8912",,
Velnacrinedecoy33,697,"-31,9",0,1,681,16,"0,8924","1,0000",,"0,023","1,1205","0,8924",,
Galantaminedecoy36,698,"-31,8",0,1,682,16,"0,8937","1,0000",,"0,023","1,1189","0,8937",,
Velnacrinedecoy24,699,"-31,8",0,1,683,16,"0,8950","1,0000",,"0,023","1,1173","0,8950",,
Galantaminedecoy1,700,"-31,6",0,1,684,16,"0,8963","1,0000",,"0,023","1,1157","0,8963",,
Tacrinedecoy38,701,"-31,4",0,1,685,16,"0,8976","1,0000",,"0,023","1,1141","0,8976",,
Tacrinedecoy13,702,"-30,9",0,1,686,16,"0,8988","1,0000",,"0,023","1,1125","0,8988",,
Physostigminedecoy13,703,"-30,8",0,1,687,16,"0,9001","1,0000",,"0,023","1,1109","0,9001",,
Velnacrinedecoy22,704,"-30,7",0,1,688,16,"0,9014","1,0000",,"0,023","1,1094","0,9014",,
Tacrinedecoy26,705,"-30,5",0,1,689,16,"0,9027","1,0000",,"0,023","1,1078","0,9027",,
Velnacrinedecoy40,706,"-30,4",0,1,690,16,"0,9040","1,0000",,"0,023","1,1062","0,9040",,
Tacrinedecoy50,707,"-30,3",0,1,691,16,"0,9052","1,0000",,"0,023","1,1046","0,9052",,
Velnacrinedecoy41,708,"-30,2",0,1,692,16,"0,9065","1,0000",,"0,023","1,1031","0,9065",,
Tacrinedecoy49,709,"-30,1",0,1,693,16,"0,9078","1,0000",,"0,023","1,1015","0,9078",,
Tacrinedecoy24,710,"-30,1",0,1,694,16,"0,9091","1,0000",,"0,023","1,1000","0,9091",,
Tacrinedecoy39,711,"-30,0",0,1,695,16,"0,9104","1,0000",,"0,023","1,0984","0,9104",,
Tacrinedecoy16,712,"-29,8",0,1,696,16,"0,9117","1,0000",,"0,022","1,0969","0,9117",,
Tacrinedecoy42,713,"-29,6",0,1,697,16,"0,9129","1,0000",,"0,022","1,0953","0,9129",,
Velnacrinedecoy7,714,"-29,5",0,1,698,16,"0,9142","1,0000",,"0,022","1,0938","0,9142",,
Tacrinedecoy8,715,"-29,4",0,1,699,16,"0,9155","1,0000",,"0,022","1,0923","0,9155",,
Velnacrinedecoy6,716,"-29,4",0,1,700,16,"0,9168","1,0000",,"0,022","1,0908","0,9168",,
Velnacrinedecoy26,717,"-29,2",0,1,701,16,"0,9181","1,0000",,"0,022","1,0892","0,9181",,
Velnacrinedecoy4,718,"-29,1",0,1,702,16,"0,9193","1,0000",,"0,022","1,0877","0,9193",,
Galantaminedecoy27,719,"-29,0",0,1,703,16,"0,9206","1,0000",,"0,022","1,0862","0,9206",,
Velnacrinedecoy12,720,"-29,0",0,1,704,16,"0,9219","1,0000",,"0,022","1,0847","0,9219",,
Galantaminedecoy25,721,"-29,0",0,1,705,16,"0,9232","1,0000",,"0,022","1,0832","0,9232",,
Velnacrinedecoy27,722,"-28,9",0,1,706,16,"0,9245","1,0000",,"0,022","1,0817","0,9245",,
Velnacrinedecoy13,723,"-28,9",0,1,707,16,"0,9257","1,0000",,"0,022","1,0802","0,9257",,
Tacrinedecoy40,724,"-28,8",0,1,708,16,"0,9270","1,0000",,"0,022","1,0787","0,9270",,
Tacrinedecoy14,725,"-28,7",0,1,709,16,"0,9283","1,0000",,"0,022","1,0772","0,9283",,
3iodo-4tetrahydroacridindecoy24,726,"-28,6",0,1,710,16,"0,9296","1,0000",,"0,022","1,0757","0,9296",,
Velnacrinedecoy8,727,"-28,6",0,1,711,16,"0,9309","1,0000",,"0,022","1,0743","0,9309",,
Velnacrinedecoy14,728,"-28,5",0,1,712,16,"0,9321","1,0000",,"0,022","1,0728","0,9321",,
Velnacrinedecoy39,729,"-28,4",0,1,713,16,"0,9334","1,0000",,"0,022","1,0713","0,9334",,
Velnacrinedecoy28,730,"-28,4",0,1,714,16,"0,9347","1,0000",,"0,022","1,0698","0,9347",,
Velnacrinedecoy29,731,"-28,3",0,1,715,16,"0,9360","1,0000",,"0,022","1,0684","0,9360",,
Velnacrinedecoy16,732,"-28,1",0,1,716,16,"0,9373","1,0000",,"0,022","1,0669","0,9373",,
Tacrinedecoy47,733,"-28,1",0,1,717,16,"0,9385","1,0000",,"0,022","1,0655","0,9385",,
Tacrinedecoy28,734,"-28,1",0,1,718,16,"0,9398","1,0000",,"0,022","1,0640","0,9398",,
Velnacrinedecoy10,735,"-28,0",0,1,719,16,"0,9411","1,0000",,"0,022","1,0626","0,9411",,
Velnacrinedecoy23,736,"-28,0",0,1,720,16,"0,9424","1,0000",,"0,022","1,0611","0,9424",,
Tacrinedecoy21,737,"-27,9",0,1,721,16,"0,9437","1,0000",,"0,022","1,0597","0,9437",,
Velnacrinedecoy50,738,"-27,8",0,1,722,16,"0,9449","1,0000",,"0,022","1,0582","0,9449",,
Velnacrinedecoy3,739,"-27,8",0,1,723,16,"0,9462","1,0000",,"0,022","1,0568","0,9462",,
Velnacrinedecoy43,740,"-27,8",0,1,724,16,"0,9475","1,0000",,"0,022","1,0554","0,9475",,
Velnacrinedecoy19,741,"-27,7",0,1,725,16,"0,9488","1,0000",,"0,022","1,0540","0,9488",,
Tacrinedecoy4,742,"-27,6",0,1,726,16,"0,9501","1,0000",,"0,022","1,0525","0,9501",,
Tacrinedecoy20,743,"-27,5",0,1,727,16,"0,9513","1,0000",,"0,022","1,0511","0,9513",,
Tacrinedecoy35,744,"-27,4",0,1,728,16,"0,9526","1,0000",,"0,022","1,0497","0,9526",,
Velnacrinedecoy31,745,"-27,4",0,1,729,16,"0,9539","1,0000",,"0,021","1,0483","0,9539",,
Tacrinedecoy36,746,"-27,3",0,1,730,16,"0,9552","1,0000",,"0,021","1,0469","0,9552",,
Velnacrinedecoy38,747,"-27,1",0,1,731,16,"0,9565","1,0000",,"0,021","1,0455","0,9565",,
Velnacrinedecoy21,748,"-27,1",0,1,732,16,"0,9577","1,0000",,"0,021","1,0441","0,9577",,
Velnacrinedecoy18,749,"-26,8",0,1,733,16,"0,9590","1,0000",,"0,021","1,0427","0,9590",,
Tacrinedecoy17,750,"-26,8",0,1,734,16,"0,9603","1,0000",,"0,021","1,0413","0,9603",,
Tacrinedecoy9,751,"-26,8",0,1,735,16,"0,9616","1,0000",,"0,021","1,0399","0,9616",,
Tacrinedecoy22,752,"-26,7",0,1,736,16,"0,9629","1,0000",,"0,021","1,0385","0,9629",,
Velnacrinedecoy25,753,"-26,5",0,1,737,16,"0,9641","1,0000",,"0,021","1,0372","0,9641",,
Tacrinedecoy29,754,"-26,5",0,1,738,16,"0,9654","1,0000",,"0,021","1,0358","0,9654",,
Tacrinedecoy34,755,"-26,3",0,1,739,16,"0,9667","1,0000",,"0,021","1,0344","0,9667",,
Tacrinedecoy19,756,"-26,3",0,1,740,16,"0,9680","1,0000",,"0,021","1,0330","0,9680",,
Tacrinedecoy7,757,"-26,2",0,1,741,16,"0,9693","1,0000",,"0,021","1,0317","0,9693",,
Tacrinedecoy45,758,"-26,1",0,1,742,16,"0,9706","1,0000",,"0,021","1,0303","0,9706",,
Velnacrinedecoy9,759,"-26,1",0,1,743,16,"0,9718","1,0000",,"0,021","1,0290","0,9718",,
Velnacrinedecoy15,760,"-25,9",0,1,744,16,"0,9731","1,0000",,"0,021","1,0276","0,9731",,
Tacrinedecoy15,761,"-25,8",0,1,745,16,"0,9744","1,0000",,"0,021","1,0263","0,9744",,
Velnacrinedecoy37,762,"-25,8",0,1,746,16,"0,9757","1,0000",,"0,021","1,0249","0,9757",,
Tacrinedecoy27,763,"-25,8",0,1,747,16,"0,9770","1,0000",,"0,021","1,0236","0,9770",,
Galantaminedecoy26,764,"-25,7",0,1,748,16,"0,9782","1,0000",,"0,021","1,0222","0,9782",,
Velnacrinedecoy36,765,"-25,6",0,1,749,16,"0,9795","1,0000",,"0,021","1,0209","0,9795",,
Tacrinedecoy18,766,"-25,6",0,1,750,16,"0,9808","1,0000",,"0,021","1,0196","0,9808",,
Velnacrinedecoy2,767,"-25,4",0,1,751,16,"0,9821","1,0000",,"0,021","1,0182","0,9821",,
Tacrinedecoy37,768,"-25,4",0,1,752,16,"0,9834","1,0000",,"0,021","1,0169","0,9834",,
Velnacrinedecoy11,769,"-25,2",0,1,753,16,"0,9846","1,0000",,"0,021","1,0156","0,9846",,
Velnacrinedecoy46,770,"-24,9",0,1,754,16,"0,9859","1,0000",,"0,021","1,0143","0,9859",,
Tacrinedecoy10,771,"-24,9",0,1,755,16,"0,9872","1,0000",,"0,021","1,0129","0,9872",,
Tacrinedecoy23,772,"-24,8",0,1,756,16,"0,9885","1,0000",,"0,021","1,0116","0,9885",,
Tacrinedecoy44,773,"-24,7",0,1,757,16,"0,9898","1,0000",,"0,021","1,0103","0,9898",,
Velnacrinedecoy20,774,"-24,7",0,1,758,16,"0,9910","1,0000",,"0,021","1,0090","0,9910",,
Velnacrinedecoy17,775,"-24,5",0,1,759,16,"0,9923","1,0000",,"0,021","1,0077","0,9923",,
Velnacrinedecoy1,776,"-24,4",0,1,760,16,"0,9936","1,0000",,"0,021","1,0064","0,9936",,
Velnacrinedecoy47,777,"-24,4",0,1,761,16,"0,9949","1,0000",,"0,021","1,0051","0,9949",,
Tacrinedecoy30,778,"-24,3",0,1,762,16,"0,9962","1,0000",,"0,021","1,0038","0,9962",,
Velnacrinedecoy44,779,"-24,2",0,1,763,16,"0,9974","1,0000",,"0,021","1,0025","0,9974",,
Velnacrinedecoy42,780,"-21,3",0,1,764,16,"0,9987","1,0000",,"0,021","1,0013","0,9987",,
3iodo-2tetrahydroacridindecoy23,781,"-11,9",0,1,765,16,"1,0000","1,0000",,"0,020","1,0000","1,0000",,
,,,16,765,,,,,,,,,,
