Ligand,Ordem,Affinity,Positivos,Decoys,Tdecoys,Tpositivos,FracDocada,FracPositivos,,Conc(P),Fator Enriquecimento,FracDocada,positivos/total = ,"0,0204865557"
2iodo-2tetrahydroacridindecoy38,717,"-7,0",0,1,701,16,"0,918","1,000",,"0,022","1,0892","0,918",,
Galantaminedecoy21,718,"-7,0",0,1,702,16,"0,919","1,000",,"0,022","1,0877","0,919",,
Velnacrinedecoy29,719,"-7,0",0,1,703,16,"0,921","1,000",,"0,022","1,0862","0,921",,
Tacrinedecoy23,720,"-7,0",0,1,704,16,"0,922","1,000",,"0,022","1,0847","0,922",,
3iodo-2tetrahydroacridindecoy50,721,"-7,0",0,1,705,16,"0,923","1,000",,"0,022","1,0832","0,923",,
4iodo-2tetrahydroacridindecoy40,722,"-7,0",0,1,706,16,"0,924","1,000",,"0,022","1,0817","0,924",,
Velnacrinedecoy21,723,"-7,0",0,1,707,16,"0,926","1,000",,"0,022","1,0802","0,926",,
2iodo-4tetrahydroacridindecoy39,724,"-7,0",0,1,708,16,"0,927","1,000",,"0,022","1,0787","0,927",,
Velnacrinedecoy1,725,"-7,0",0,1,709,16,"0,928","1,000",,"0,022","1,0772","0,928",,
Tacrinedecoy34,726,"-6,9",0,1,710,16,"0,930","1,000",,"0,022","1,0757","0,930",,
2iodo-3tetrahydroacridindecoy32,727,"-6,9",0,1,711,16,"0,931","1,000",,"0,022","1,0743","0,931",,
3iodo-4tetrahydroacridindecoy24,728,"-6,9",0,1,712,16,"0,932","1,000",,"0,022","1,0728","0,932",,
Velnacrinedecoy31,729,"-6,9",0,1,713,16,"0,933","1,000",,"0,022","1,0713","0,933",,
Galantaminedecoy27,730,"-6,9",0,1,714,16,"0,935","1,000",,"0,022","1,0698","0,935",,
Galantaminedecoy4,731,"-6,9",0,1,715,16,"0,936","1,000",,"0,022","1,0684","0,936",,
Velnacrinedecoy38,732,"-6,9",0,1,716,16,"0,937","1,000",,"0,022","1,0669","0,937",,
Galantaminedecoy25,733,"-6,8",0,1,717,16,"0,939","1,000",,"0,022","1,0655","0,939",,
Tacrinedecoy4,734,"-6,8",0,1,718,16,"0,940","1,000",,"0,022","1,0640","0,940",,
Velnacrinedecoy11,735,"-6,8",0,1,719,16,"0,941","1,000",,"0,022","1,0626","0,941",,
Velnacrinedecoy23,736,"-6,8",0,1,720,16,"0,942","1,000",,"0,022","1,0611","0,942",,
2iodo-3tetrahydroacridindecoy7,737,"-6,8",0,1,721,16,"0,944","1,000",,"0,022","1,0597","0,944",,
Velnacrinedecoy8,738,"-6,8",0,1,722,16,"0,945","1,000",,"0,022","1,0582","0,945",,
Velnacrinedecoy17,739,"-6,8",0,1,723,16,"0,946","1,000",,"0,022","1,0568","0,946",,
2iodo-2tetrahydroacridindecoy50,740,"-6,8",0,1,724,16,"0,948","1,000",,"0,022","1,0554","0,948",,
4iodo-3tetrahydroacridindecoy46,741,"-6,8",0,1,725,16,"0,949","1,000",,"0,022","1,0540","0,949",,
Tacrinedecoy45,742,"-6,8",0,1,726,16,"0,950","1,000",,"0,022","1,0525","0,950",,
Tacrinedecoy9,743,"-6,8",0,1,727,16,"0,951","1,000",,"0,022","1,0511","0,951",,
4iodo-2tetrahydroacridindecoy1,744,"-6,7",0,1,728,16,"0,953","1,000",,"0,022","1,0497","0,953",,
Tacrinedecoy20,745,"-6,7",0,1,729,16,"0,954","1,000",,"0,021","1,0483","0,954",,
2iodo-3tetrahydroacridindecoy4,746,"-6,7",0,1,730,16,"0,955","1,000",,"0,021","1,0469","0,955",,
2iodo-2tetrahydroacridindecoy20,747,"-6,7",0,1,731,16,"0,956","1,000",,"0,021","1,0455","0,956",,
Tacrinedecoy42,748,"-6,7",0,1,732,16,"0,958","1,000",,"0,021","1,0441","0,958",,
Velnacrinedecoy37,749,"-6,7",0,1,733,16,"0,959","1,000",,"0,021","1,0427","0,959",,
Tacrinedecoy22,750,"-6,7",0,1,734,16,"0,960","1,000",,"0,021","1,0413","0,960",,
Tacrinedecoy7,751,"-6,7",0,1,735,16,"0,962","1,000",,"0,021","1,0399","0,962",,
Velnacrinedecoy15,752,"-6,6",0,1,736,16,"0,963","1,000",,"0,021","1,0385","0,963",,
3iodo-2tetrahydroacridindecoy13,753,"-6,6",0,1,737,16,"0,964","1,000",,"0,021","1,0372","0,964",,
Tacrinedecoy37,754,"-6,6",0,1,738,16,"0,965","1,000",,"0,021","1,0358","0,965",,
Tacrinedecoy44,755,"-6,6",0,1,739,16,"0,967","1,000",,"0,021","1,0344","0,967",,
Velnacrinedecoy46,756,"-6,6",0,1,740,16,"0,968","1,000",,"0,021","1,0330","0,968",,
Velnacrinedecoy20,757,"-6,5",0,1,741,16,"0,969","1,000",,"0,021","1,0317","0,969",,
Velnacrinedecoy25,758,"-6,5",0,1,742,16,"0,971","1,000",,"0,021","1,0303","0,971",,
Tacrinedecoy17,759,"-6,5",0,1,743,16,"0,972","1,000",,"0,021","1,0290","0,972",,
3iodo-2tetrahydroacridindecoy18,760,"-6,5",0,1,744,16,"0,973","1,000",,"0,021","1,0276","0,973",,
Tacrinedecoy30,761,"-6,5",0,1,745,16,"0,974","1,000",,"0,021","1,0263","0,974",,
Bis-tacrinedecoy10,762,"-6,4",0,1,746,16,"0,976","1,000",,"0,021","1,0249","0,976",,
3iodo-4tetrahydroacridindecoy16,763,"-6,4",0,1,747,16,"0,977","1,000",,"0,021","1,0236","0,977",,
Tacrinedecoy15,764,"-6,4",0,1,748,16,"0,978","1,000",,"0,021","1,0222","0,978",,
2iodo-2tetrahydroacridindecoy26,765,"-6,4",0,1,749,16,"0,980","1,000",,"0,021","1,0209","0,980",,
3iodo-4tetrahydroacridindecoy9,766,"-6,4",0,1,750,16,"0,981","1,000",,"0,021","1,0196","0,981",,
Velnacrinedecoy44,767,"-6,4",0,1,751,16,"0,982","1,000",,"0,021","1,0182","0,982",,
4iodo-4tetrahydroacridindecoy13,768,"-6,3",0,1,752,16,"0,983","1,000",,"0,021","1,0169","0,983",,
4iodo-2tetrahydroacridindecoy24,769,"-6,3",0,1,753,16,"0,985","1,000",,"0,021","1,0156","0,985",,
2iodo-2tetrahydroacridindecoy27,770,"-6,3",0,1,754,16,"0,986","1,000",,"0,021","1,0143","0,986",,
Tacrinedecoy18,771,"-6,3",0,1,755,16,"0,987","1,000",,"0,021","1,0129","0,987",,
Galantaminedecoy26,772,"-6,2",0,1,756,16,"0,988","1,000",,"0,021","1,0116","0,988",,
Tacrinedecoy27,773,"-6,2",0,1,757,16,"0,990","1,000",,"0,021","1,0103","0,990",,
Tacrinedecoy10,774,"-6,1",0,1,758,16,"0,991","1,000",,"0,021","1,0090","0,991",,
Bis-tacrinedecoy9,775,"-6,0",0,1,759,16,"0,992","1,000",,"0,021","1,0077","0,992",,
4iodo-3tetrahydroacridindecoy17,776,"-6,0",0,1,760,16,"0,994","1,000",,"0,021","1,0064","0,994",,
2iodo-2tetrahydroacridindecoy21,777,"-5,9",0,1,761,16,"0,995","1,000",,"0,021","1,0051","0,995",,
2iodo-3tetrahydroacridindecoy30,778,"-5,7",0,1,762,16,"0,996","1,000",,"0,021","1,0038","0,996",,
Velnacrinedecoy42,779,"-5,6",0,1,763,16,"0,997","1,000",,"0,021","1,0025","0,997",,
4iodo-2tetrahydroacridindecoy47,780,"-5,4",0,1,764,16,"0,999","1,000",,"0,021","1,0013","0,999",,
3iodo-2tetrahydroacridindecoy23,781,"-3,6",0,1,765,16,"1,000","1,000",,"0,020","1,0000","1,000",,
,,,16,765,,,,,,,,,,
