Ligand,Ordem,Affinity,Positivos,Decoys,Tdecoys,Tpositivos,FracDocada,FracPositivos,,Conc(P),Fator Enriquecimento,FracDocada,positivos/total = ,"0,0204865557"
Galantaminedecoy11,686,"-6,6",0,1,670,16,"0,8784","1,0000",,"0,023","1,1385","0,878",,
Tacrinedecoy31,687,"-6,6",0,1,671,16,"0,8796","1,0000",,"0,023","1,1368","0,880",,
Velnacrinedecoy49,688,"-6,6",0,1,672,16,"0,8809","1,0000",,"0,023","1,1351","0,881",,
Galantaminedecoy13,689,"-6,6",0,1,673,16,"0,8822","1,0000",,"0,023","1,1335","0,882",,
Galantaminedecoy31,690,"-6,6",0,1,674,16,"0,8835","1,0000",,"0,023","1,1319","0,883",,
Velnacrinedecoy7,691,"-6,6",0,1,675,16,"0,8848","1,0000",,"0,023","1,1302","0,885",,
Velnacrinedecoy40,692,"-6,6",0,1,676,16,"0,8860","1,0000",,"0,023","1,1286","0,886",,
Tacrinedecoy49,693,"-6,6",0,1,677,16,"0,8873","1,0000",,"0,023","1,1270","0,887",,
Galantaminedecoy8,694,"-6,5",0,1,678,16,"0,8886","1,0000",,"0,023","1,1253","0,889",,
Galantaminedecoy2,695,"-6,5",0,1,679,16,"0,8899","1,0000",,"0,023","1,1237","0,890",,
3iodo-2tetrahydroacridindecoy25,696,"-6,5",0,1,680,16,"0,8912","1,0000",,"0,023","1,1221","0,891",,
Tacrinedecoy16,697,"-6,5",0,1,681,16,"0,8924","1,0000",,"0,023","1,1205","0,892",,
Velnacrinedecoy45,698,"-6,5",0,1,682,16,"0,8937","1,0000",,"0,023","1,1189","0,894",,
Velnacrinedecoy5,699,"-6,5",0,1,683,16,"0,8950","1,0000",,"0,023","1,1173","0,895",,
Velnacrinedecoy12,700,"-6,5",0,1,684,16,"0,8963","1,0000",,"0,023","1,1157","0,896",,
Tacrinedecoy24,701,"-6,5",0,1,685,16,"0,8976","1,0000",,"0,023","1,1141","0,898",,
Tacrinedecoy1,702,"-6,5",0,1,686,16,"0,8988","1,0000",,"0,023","1,1125","0,899",,
Velnacrinedecoy28,703,"-6,5",0,1,687,16,"0,9001","1,0000",,"0,023","1,1109","0,900",,
Tacrinedecoy47,704,"-6,5",0,1,688,16,"0,9014","1,0000",,"0,023","1,1094","0,901",,
Tacrinedecoy28,705,"-6,5",0,1,689,16,"0,9027","1,0000",,"0,023","1,1078","0,903",,
Velnacrinedecoy27,706,"-6,4",0,1,690,16,"0,9040","1,0000",,"0,023","1,1062","0,904",,
Velnacrinedecoy16,707,"-6,4",0,1,691,16,"0,9052","1,0000",,"0,023","1,1046","0,905",,
Galantaminedecoy20,708,"-6,4",0,1,692,16,"0,9065","1,0000",,"0,023","1,1031","0,907",,
Tacrinedecoy8,709,"-6,4",0,1,693,16,"0,9078","1,0000",,"0,023","1,1015","0,908",,
Physostigminedecoy21,710,"-6,4",0,1,694,16,"0,9091","1,0000",,"0,023","1,1000","0,909",,
Velnacrinedecoy39,711,"-6,4",0,1,695,16,"0,9104","1,0000",,"0,023","1,0984","0,910",,
Tacrinedecoy39,712,"-6,4",0,1,696,16,"0,9117","1,0000",,"0,022","1,0969","0,912",,
Tacrinedecoy14,713,"-6,4",0,1,697,16,"0,9129","1,0000",,"0,022","1,0953","0,913",,
Tacrinedecoy36,714,"-6,4",0,1,698,16,"0,9142","1,0000",,"0,022","1,0938","0,914",,
Galantaminedecoy36,715,"-6,3",0,1,699,16,"0,9155","1,0000",,"0,022","1,0923","0,915",,
Physostigminedecoy30,716,"-6,3",0,1,700,16,"0,9168","1,0000",,"0,022","1,0908","0,917",,
Galantaminedecoy28,717,"-6,3",0,1,701,16,"0,9181","1,0000",,"0,022","1,0892","0,918",,
Velnacrinedecoy21,718,"-6,3",0,1,702,16,"0,9193","1,0000",,"0,022","1,0877","0,919",,
Velnacrinedecoy8,719,"-6,3",0,1,703,16,"0,9206","1,0000",,"0,022","1,0862","0,921",,
Tacrinedecoy38,720,"-6,3",0,1,704,16,"0,9219","1,0000",,"0,022","1,0847","0,922",,
Tacrinedecoy21,721,"-6,3",0,1,705,16,"0,9232","1,0000",,"0,022","1,0832","0,923",,
Tacrinedecoy29,722,"-6,3",0,1,706,16,"0,9245","1,0000",,"0,022","1,0817","0,924",,
Tacrinedecoy42,723,"-6,2",0,1,707,16,"0,9257","1,0000",,"0,022","1,0802","0,926",,
Tacrinedecoy40,724,"-6,2",0,1,708,16,"0,9270","1,0000",,"0,022","1,0787","0,927",,
Tacrinedecoy9,725,"-6,2",0,1,709,16,"0,9283","1,0000",,"0,022","1,0772","0,928",,
Velnacrinedecoy41,726,"-6,2",0,1,710,16,"0,9296","1,0000",,"0,022","1,0757","0,930",,
Velnacrinedecoy10,727,"-6,2",0,1,711,16,"0,9309","1,0000",,"0,022","1,0743","0,931",,
Physostigminedecoy7,728,"-6,2",0,1,712,16,"0,9321","1,0000",,"0,022","1,0728","0,932",,
Tacrinedecoy4,729,"-6,2",0,1,713,16,"0,9334","1,0000",,"0,022","1,0713","0,933",,
Velnacrinedecoy31,730,"-6,2",0,1,714,16,"0,9347","1,0000",,"0,022","1,0698","0,935",,
Velnacrinedecoy23,731,"-6,2",0,1,715,16,"0,9360","1,0000",,"0,022","1,0684","0,936",,
Velnacrinedecoy29,732,"-6,2",0,1,716,16,"0,9373","1,0000",,"0,022","1,0669","0,937",,
Physostigminedecoy13,733,"-6,2",0,1,717,16,"0,9385","1,0000",,"0,022","1,0655","0,939",,
Velnacrinedecoy13,734,"-6,2",0,1,718,16,"0,9398","1,0000",,"0,022","1,0640","0,940",,
Tacrinedecoy22,735,"-6,2",0,1,719,16,"0,9411","1,0000",,"0,022","1,0626","0,941",,
Tacrinedecoy13,736,"-6,1",0,1,720,16,"0,9424","1,0000",,"0,022","1,0611","0,942",,
Velnacrinedecoy6,737,"-6,1",0,1,721,16,"0,9437","1,0000",,"0,022","1,0597","0,944",,
Tacrinedecoy45,738,"-6,1",0,1,722,16,"0,9449","1,0000",,"0,022","1,0582","0,945",,
Velnacrinedecoy14,739,"-6,1",0,1,723,16,"0,9462","1,0000",,"0,022","1,0568","0,946",,
Velnacrinedecoy26,740,"-6,1",0,1,724,16,"0,9475","1,0000",,"0,022","1,0554","0,948",,
Tacrinedecoy26,741,"-6,1",0,1,725,16,"0,9488","1,0000",,"0,022","1,0540","0,949",,
Velnacrinedecoy37,742,"-6,1",0,1,726,16,"0,9501","1,0000",,"0,022","1,0525","0,950",,
Tacrinedecoy50,743,"-6,1",0,1,727,16,"0,9513","1,0000",,"0,022","1,0511","0,951",,
Velnacrinedecoy38,744,"-6,1",0,1,728,16,"0,9526","1,0000",,"0,022","1,0497","0,953",,
Tacrinedecoy20,745,"-6,1",0,1,729,16,"0,9539","1,0000",,"0,021","1,0483","0,954",,
Velnacrinedecoy25,746,"-6,0",0,1,730,16,"0,9552","1,0000",,"0,021","1,0469","0,955",,
Velnacrinedecoy3,747,"-6,0",0,1,731,16,"0,9565","1,0000",,"0,021","1,0455","0,956",,
Tacrinedecoy7,748,"-6,0",0,1,732,16,"0,9577","1,0000",,"0,021","1,0441","0,958",,
Velnacrinedecoy15,749,"-6,0",0,1,733,16,"0,9590","1,0000",,"0,021","1,0427","0,959",,
Velnacrinedecoy20,750,"-6,0",0,1,734,16,"0,9603","1,0000",,"0,021","1,0413","0,960",,
Velnacrinedecoy19,751,"-6,0",0,1,735,16,"0,9616","1,0000",,"0,021","1,0399","0,962",,
Tacrinedecoy37,752,"-6,0",0,1,736,16,"0,9629","1,0000",,"0,021","1,0385","0,963",,
Velnacrinedecoy36,753,"-6,0",0,1,737,16,"0,9641","1,0000",,"0,021","1,0372","0,964",,
Velnacrinedecoy18,754,"-5,9",0,1,738,16,"0,9654","1,0000",,"0,021","1,0358","0,965",,
Velnacrinedecoy17,755,"-5,9",0,1,739,16,"0,9667","1,0000",,"0,021","1,0344","0,967",,
Tacrinedecoy17,756,"-5,9",0,1,740,16,"0,9680","1,0000",,"0,021","1,0330","0,968",,
Velnacrinedecoy46,757,"-5,9",0,1,741,16,"0,9693","1,0000",,"0,021","1,0317","0,969",,
Tacrinedecoy18,758,"-5,9",0,1,742,16,"0,9706","1,0000",,"0,021","1,0303","0,971",,
Velnacrinedecoy9,759,"-5,9",0,1,743,16,"0,9718","1,0000",,"0,021","1,0290","0,972",,
Tacrinedecoy44,760,"-5,9",0,1,744,16,"0,9731","1,0000",,"0,021","1,0276","0,973",,
Tacrinedecoy30,761,"-5,9",0,1,745,16,"0,9744","1,0000",,"0,021","1,0263","0,974",,
Velnacrinedecoy2,762,"-5,9",0,1,746,16,"0,9757","1,0000",,"0,021","1,0249","0,976",,
Velnacrinedecoy47,763,"-5,9",0,1,747,16,"0,9770","1,0000",,"0,021","1,0236","0,977",,
Velnacrinedecoy11,764,"-5,9",0,1,748,16,"0,9782","1,0000",,"0,021","1,0222","0,978",,
Tacrinedecoy27,765,"-5,9",0,1,749,16,"0,9795","1,0000",,"0,021","1,0209","0,980",,
Velnacrinedecoy4,766,"-5,9",0,1,750,16,"0,9808","1,0000",,"0,021","1,0196","0,981",,
Tacrinedecoy35,767,"-5,9",0,1,751,16,"0,9821","1,0000",,"0,021","1,0182","0,982",,
Tacrinedecoy19,768,"-5,8",0,1,752,16,"0,9834","1,0000",,"0,021","1,0169","0,983",,
Velnacrinedecoy44,769,"-5,8",0,1,753,16,"0,9846","1,0000",,"0,021","1,0156","0,985",,
Galantaminedecoy1,770,"-5,8",0,1,754,16,"0,9859","1,0000",,"0,021","1,0143","0,986",,
Galantaminedecoy25,771,"-5,8",0,1,755,16,"0,9872","1,0000",,"0,021","1,0129","0,987",,
Galantaminedecoy27,772,"-5,8",0,1,756,16,"0,9885","1,0000",,"0,021","1,0116","0,988",,
Tacrinedecoy10,773,"-5,8",0,1,757,16,"0,9898","1,0000",,"0,021","1,0103","0,990",,
Velnacrinedecoy43,774,"-5,7",0,1,758,16,"0,9910","1,0000",,"0,021","1,0090","0,991",,
Tacrinedecoy15,775,"-5,7",0,1,759,16,"0,9923","1,0000",,"0,021","1,0077","0,992",,
Velnacrinedecoy1,776,"-5,6",0,1,760,16,"0,9936","1,0000",,"0,021","1,0064","0,994",,
Velnacrinedecoy50,777,"-5,6",0,1,761,16,"0,9949","1,0000",,"0,021","1,0051","0,995",,
Tacrinedecoy34,778,"-5,6",0,1,762,16,"0,9962","1,0000",,"0,021","1,0038","0,996",,
Galantaminedecoy26,779,"-5,4",0,1,763,16,"0,9974","1,0000",,"0,021","1,0025","0,997",,
Tacrinedecoy23,780,"-5,4",0,1,764,16,"0,9987","1,0000",,"0,021","1,0013","0,999",,
Velnacrinedecoy42,781,"-5,2",0,1,765,16,"1,0000","1,0000",,"0,020","1,0000","1,000",,
,,,16,765,,,,,,,,,,
