,21070,12593,12666,12974,15338,15339,15849,17294,17296,17456,17474,17498,20403,20497,20499,20500,20509,20525,20550,21148,21266,3206,5651,6315,ZINC100199761,ZINC100232131,ZINC142456176,(E)-Nerolidol,ZINC1676040,ZINC175245225,ZINC1846611,ZINC1849759,ZINC2018831,ZINC2600024,ZINC33841709,ZINC3861087,ZINC4098262,ZINC59206468,ZINC59586886,ZINC59778978,ZINC6071066,ZINC62237753,ZINC64634151,ZINC8220462,ZINC8234296,ZINC968471
p-Menta-1-4(8)–dieno,0.0547945205479452,0.1162079510703364,0.11956521739130435,0.15584415584415584,0.1350210970464135,0.125,0.17464788732394365,0.06937394247038917,0.06814310051107325,0.06413502109704641,0.06372549019607843,0.054474708171206226,0.05105105105105105,0.1547911547911548,0.15748031496062992,0.22900763358778625,0.09466019417475728,0.05202312138728324,0.05128205128205128,0.05434782608695652,0.06642066420664207,0.1875,0.11853448275862069,0.27960526315789475,0.05439330543933055,0.1791044776119403,0.1834862385321101,0.3315508021390374,0.1506849315068493,0.06906906906906907,0.3673469387755102,0.22509225092250923,0.2198581560283688,0.08275862068965517,0.24344569288389514,0.2787878787878788,0.1506849315068493,0.1471698113207547,0.4772727272727273,0.14925373134328357,0.13513513513513514,0.15261044176706828,0.3308550185873606,0.4666666666666667,0.3004694835680751,0.16165413533834586
p-1-8-dieno-(S),0.1206896551724138,0.1763779527559055,0.1864951768488746,0.2475633528265107,0.1907514450867052,0.17623497997329773,0.35202492211838005,0.0810126582278481,0.08170212765957446,0.07848101265822785,0.07198443579766536,0.05459770114942529,0.10876132930513595,0.3233695652173913,0.30113636363636365,0.2853470437017995,0.20308483290488433,0.10434782608695652,0.10932475884244373,0.12408759124087591,0.12915129151291513,0.2753623188405797,0.22935779816513763,0.4397163120567376,0.1350210970464135,0.3825503355704698,0.4397905759162304,0.4148936170212766,0.29304029304029305,0.10029498525073746,0.912751677852349,0.40725806451612906,0.3831417624521073,0.0875,0.29739776951672864,0.4161490683229814,0.29304029304029305,0.32644628099173556,0.41333333333333333,0.32653061224489793,0.1318051575931232,0.45454545454545453,0.48221343873517786,0.4810606060606061,0.47738693467336685,0.14788732394366197
beta-Guaiene,0.11581920903954802,0.21940298507462686,0.23736600306278713,0.25220458553791886,0.24166666666666667,0.22551546391752578,0.32981530343007914,0.10647010647010648,0.10461285008237232,0.10401310401310401,0.08719851576994433,0.0862708719851577,0.11479591836734694,0.31678486997635935,0.29095354523227385,0.35071090047393366,0.22272727272727272,0.11358024691358025,0.10962566844919786,0.11504424778761062,0.12574850299401197,0.22344322344322345,0.22672064777327935,0.4124629080118694,0.11513157894736842,0.3615819209039548,0.35294117647058826,0.3125,0.2626865671641791,0.10199004975124377,0.5042372881355932,0.31761006289308175,0.3021148036253776,0.07017543859649122,0.25449101796407186,0.3185840707964602,0.26646706586826346,0.2694805194805195,0.29357798165137616,0.27419354838709675,0.12864077669902912,0.29411764705882354,0.5397923875432526,0.6232394366197183,0.4108527131782946,0.14121037463976946
Cedr-8(15)eno,0.28253968253968254,0.2515151515151515,0.26080246913580246,0.26362038664323373,0.21370967741935484,0.2,0.593167701863354,0.11292962356792144,0.1111111111111111,0.10866013071895425,0.10065237651444547,0.09057301293900184,0.22527472527472528,0.48947368421052634,0.4131578947368421,0.3310344827586207,0.3640897755610973,0.2398921832884097,0.2619047619047619,0.24838709677419354,0.19195046439628483,0.21631205673758866,0.36666666666666664,0.3547486033519553,0.3231939163498099,0.6700680272108843,0.5391304347826087,0.24100719424460432,0.4896551724137931,0.11056511056511056,0.4918032786885246,0.39869281045751637,0.3836477987421384,0.07203389830508475,0.20903954802259886,0.31759656652360513,0.46938775510204084,0.5625,0.2175732217573222,0.578125,0.13126491646778043,0.5506072874493927,0.5286195286195287,0.5511551155115512,0.4128787878787879,0.125
beta-Elemene,0.26595744680851063,0.19295558958652373,0.20124804992199688,0.20430107526881722,0.17582417582417584,0.16305732484076432,0.4338461538461538,0.08872305140961857,0.0885547201336675,0.08264462809917356,0.07692307692307693,0.07088846880907372,0.2054380664652568,0.35509138381201044,0.396011396011396,0.2372093023255814,0.3157894736842105,0.22551928783382788,0.24422442244224424,0.2781954887218045,0.20714285714285716,0.15625,0.3057471264367816,0.30357142857142855,0.3201754385964912,0.45098039215686275,0.6073298429319371,0.192,0.5778688524590164,0.10054347826086957,0.4608294930875576,0.2828282828282828,0.267741935483871,0.08994708994708994,0.15454545454545454,0.27450980392156865,0.5650406504065041,0.641860465116279,0.1509433962264151,0.5589519650655022,0.09768637532133675,1.0,0.4230769230769231,0.40066225165562913,0.3306122448979592,0.08814589665653495
beta-Chamigrene,0.21114369501466276,0.23338257016248154,0.24210526315789474,0.2727272727272727,0.23076923076923078,0.21580928481806774,0.530791788856305,0.1166394779771615,0.1139344262295082,0.10696920583468396,0.10800744878957169,0.09182736455463728,0.16071428571428573,0.4375,0.4521276595744681,0.3642691415313225,0.3333333333333333,0.18734177215189873,0.19613259668508287,0.21846153846153846,0.16224188790560473,0.2054794520547945,0.3333333333333333,0.4277456647398844,0.24390243902439024,0.5290519877675841,0.46963562753036436,0.291970802919708,0.48986486486486486,0.10817307692307693,0.6651785714285714,0.3873015873015873,0.3730886850152905,0.07818930041152264,0.23796033994334279,0.30578512396694213,0.4798657718120805,0.5433962264150943,0.2605042016806723,0.475,0.14184397163120568,0.6610169491525424,0.5433333333333333,0.5303514376996805,0.4148148148148148,0.13736263736263737
Guaia-1(5)-11-dieno,0.1323529411764706,0.24153846153846154,0.2507836990595611,0.308411214953271,0.2756132756132756,0.25466666666666665,0.38375350140056025,0.10643564356435643,0.1045643153526971,0.10214168039538715,0.09107981220657277,0.075,0.12962962962962962,0.343980343980344,0.32142857142857145,0.38957816377171217,0.25118483412322273,0.1278772378516624,0.125,0.1393188854489164,0.14018691588785046,0.22727272727272727,0.24947589098532494,0.5637583892617449,0.13448275862068965,0.43902439024390244,0.41350210970464135,0.31983805668016196,0.3279742765273312,0.10459183673469388,0.6507177033492823,0.3543046357615894,0.3450479233226837,0.0684931506849315,0.2701863354037267,0.34579439252336447,0.32371794871794873,0.3415492957746479,0.3014354066985646,0.3368055555555556,0.12903225806451613,0.4,0.5992647058823529,0.6340579710144928,0.4448979591836735,0.13864306784660768
Patchoulenone,0.25,0.28029197080291973,0.2916666666666667,0.27906976744186046,0.25691699604743085,0.24201474201474202,0.5842696629213483,0.13333333333333333,0.12711182622687048,0.12730184147317855,0.11392405063291139,0.109009009009009,0.2121951219512195,0.45176470588235296,0.4,0.3968957871396896,0.37471264367816093,0.2283653846153846,0.2402088772845953,0.2200557103064067,0.18478260869565216,0.1903323262839879,0.3481781376518219,0.3922077922077922,0.2829581993569132,0.6179104477611941,0.4727272727272727,0.21100917431192662,0.45045045045045046,0.11529933481152993,0.4359861591695502,0.3492957746478873,0.34153005464480873,0.06666666666666667,0.1975,0.2605633802816901,0.4332344213649852,0.4983388704318937,0.1793103448275862,0.5116279069767442,0.1437908496732026,0.49140893470790376,0.4896755162241888,0.5598802395209581,0.346031746031746,0.13432835820895522
alpha-Himachalene,0.22551928783382788,0.25375375375375375,0.26299694189602446,0.28169014084507044,0.24420190995907232,0.22813688212927757,0.5352941176470588,0.1184640522875817,0.11576354679802955,0.10786699107866991,0.1038961038961039,0.09283088235294118,0.1942257217847769,0.4631043256997455,0.4293193717277487,0.3642691415313225,0.34299516908212563,0.20256410256410257,0.21288515406162464,0.22981366459627328,0.16568047337278108,0.20962199312714777,0.35064935064935066,0.44868035190615835,0.25704225352112675,0.5873015873015873,0.5188284518828452,0.291970802919708,0.4798657718120805,0.10817307692307693,0.6651785714285714,0.3873015873015873,0.3730886850152905,0.06938775510204082,0.23796033994334279,0.30578512396694213,0.45544554455445546,0.5204460966542751,0.26582278481012656,0.5239852398523985,0.1391509433962264,0.6131687242798354,0.5856164383561644,0.6237288135593221,0.4580152671755725,0.13114754098360656
Ethylcaproate,0.11885245901639344,0.13747954173486088,0.13953488372093023,0.16666666666666666,0.12209302325581395,0.11275167785234899,0.13353115727002968,0.054935622317596564,0.05632582322357019,0.056896551724137934,0.07802874743326489,0.041708043694141016,0.10139860139860139,0.15384615384615385,0.16332378223495703,0.1341772151898734,0.09473684210526316,0.1040268456375839,0.11406844106463879,0.1277533039647577,0.12389380530973451,0.39473684210526316,0.16908212560386474,0.09259259259259259,0.07960199004975124,0.0650887573964497,0.07211538461538461,0.12041884816753927,0.12313432835820895,0.35443037974683544,0.08372093023255814,0.12075471698113208,0.11151079136690648,0.10909090909090909,0.2584745762711864,0.11392405063291139,0.11895910780669144,0.076,0.08108108108108109,0.07480314960629922,0.08888888888888889,0.0815450643776824,0.05555555555555555,0.056074766355140186,0.07079646017699115,0.0703125
cis-Geranylacetone,0.04119850187265917,0.1182108626198083,0.11993517017828201,0.14258188824662812,0.10841654778887304,0.10317460317460317,0.19444444444444445,0.058319039451114926,0.058823529411764705,0.062122519413287315,0.0518444666001994,0.041501976284584984,0.04918032786885246,0.1702127659574468,0.17094017094017094,0.19525065963060687,0.09067357512953368,0.040498442367601244,0.04195804195804196,0.044,0.10683760683760683,0.24,0.11136363636363636,0.29136690647482016,0.04225352112676056,0.16613418530351437,0.13432835820895522,0.42207792207792205,0.10469314079422383,0.08305647840531562,0.3446327683615819,0.208,0.1984732824427481,0.07627118644067797,0.3017241379310345,0.302158273381295,0.10469314079422383,0.10931174089068826,0.6336633663366337,0.10756972111553785,0.18771331058020477,0.13716814159292035,0.23773584905660378,0.23741007194244604,0.26666666666666666,0.17721518987341772
o-Anisic-acid-methyl-ester,0.048625792811839326,0.10469314079422383,0.10048426150121065,0.10490463215258855,0.11547085201793722,0.12273212379935966,0.09205776173285199,0.1597444089456869,0.1610305958132045,0.1573482428115016,0.19418386491557224,0.18325581395348836,0.04669260700389105,0.10217755443886097,0.08635578583765112,0.1,0.08858603066439523,0.05747126436781609,0.053061224489795916,0.04357298474945534,0.04835164835164835,0.0661764705882353,0.08602150537634409,0.07850467289719626,0.04265402843601896,0.09380863039399624,0.04205607476635514,0.05555555555555555,0.056451612903225805,0.09236947791164658,0.06046511627906977,0.059063136456211814,0.064,0.0029069767441860465,0.08108108108108109,0.05,0.05220883534136546,0.055793991416309016,0.04644808743169399,0.057569296375266525,0.13654618473895583,0.060267857142857144,0.08118811881188119,0.0745697896749522,0.06407322654462243,0.13990825688073394
Methyl-salicylate,0.048426150121065374,0.08778625954198473,0.08600770218228498,0.0935672514619883,0.09389671361502347,0.10133630289532294,0.0796812749003984,0.14039408866995073,0.14155629139072848,0.1323529411764706,0.17818889970788704,0.14597156398104266,0.04856512141280353,0.08576642335766424,0.07604562737642585,0.08960573476702509,0.07262569832402235,0.05844155844155844,0.053488372093023255,0.042606516290726815,0.050761421319796954,0.06896551724137931,0.07154742096505824,0.07083333333333333,0.04143646408839779,0.08108108108108109,0.03234501347708895,0.05352112676056338,0.04772727272727273,0.08577878103837472,0.048,0.052995391705069124,0.05393258426966292,0.0035587188612099642,0.08037825059101655,0.05329153605015674,0.045351473922902494,0.046341463414634146,0.04918032786885246,0.048426150121065374,0.14578587699316628,0.04834605597964377,0.05921052631578947,0.059447983014861996,0.04960835509138381,0.15119363395225463
trans-Geranylacetone,0.04119850187265917,0.1182108626198083,0.11993517017828201,0.14258188824662812,0.10841654778887304,0.10317460317460317,0.19444444444444445,0.058319039451114926,0.058823529411764705,0.062122519413287315,0.0518444666001994,0.041501976284584984,0.04918032786885246,0.1702127659574468,0.17094017094017094,0.19525065963060687,0.09067357512953368,0.040498442367601244,0.04195804195804196,0.044,0.10683760683760683,0.24,0.11136363636363636,0.29136690647482016,0.04225352112676056,0.16613418530351437,0.13432835820895522,0.42207792207792205,0.10469314079422383,0.08305647840531562,0.3446327683615819,0.208,0.1984732824427481,0.07627118644067797,0.3017241379310345,0.302158273381295,0.10469314079422383,0.10931174089068826,0.6336633663366337,0.10756972111553785,0.18771331058020477,0.13716814159292035,0.23773584905660378,0.23741007194244604,0.26666666666666666,0.17721518987341772
Hexanoic-acid,0.2608695652173913,0.2887096774193548,0.27419354838709675,0.32567049808429116,0.2425531914893617,0.22763157894736843,0.18536585365853658,0.10990840965861781,0.11083123425692695,0.1037344398340249,0.1324828263002944,0.07757009345794393,0.2323529411764706,0.23908045977011494,0.2469437652811736,0.22394678492239467,0.18993135011441648,0.2336182336182336,0.2445141065830721,0.2413793103448276,0.17763157894736842,0.38596491228070173,0.26180257510729615,0.13647642679900746,0.15053763440860216,0.13170731707317074,0.1314878892733564,0.1357142857142857,0.17391304347826086,0.6221374045801527,0.12709030100334448,0.23006134969325154,0.20408163265306123,0.0761904761904762,0.31475409836065577,0.13360323886639677,0.22356495468277945,0.12349397590361445,0.060240963855421686,0.1355421686746988,0.08232445520581114,0.12658227848101267,0.10335917312661498,0.11027568922305764,0.10897435897435898,0.055865921787709494
